id	name	xqid	latitude	longitude	country_id
1252	Changzhi	CIH	36.24750137	113.1259995	46
1253	Changzhou	CZX	31.91970062	119.7789993	46
1254	Chaoyang	CHG	41.5381012	120.4349976	46
1255	Chengdu	CTU	30.57850075	103.9469986	46
1256	Chifeng	CIF	42.23500061	118.9079971	46
1257	China	TNA	36.85720062	117.2160034	46
1258	Chongqing	CKG	29.71920013	106.6419983	46
1259	Dali	DLU	25.64940071	100.3190002	46
1260	Dalian	DLC	38.96569824	121.5390015	46
1261	Dandong	DDG	40.02470016	124.2860031	46
1262	Datong	DAT	40.06029892	113.4820023	46
1263	Dazhou	DAX	31.1302	107.4295	46
1264	Dazu	DZU	29.659017	105.76932	46
1265	Diqing	DIG	27.79360008	99.67720032	46
1266	Dongsheng	DSN	39.49	109.8613889	46
1267	Dunhuang	DNH	40.16109848	94.80919647	46
1268	Enshi	ENH	30.32029915	109.4850006	46
1269	Foshan	FUO	23.08329964	113.0699997	46
1270	Fuyang	FUG	32.882157	115.734364	46
1271	Fuzhou	FOC	25.93510056	119.663002	46
1272	Ganzhou	KOW	25.82579994	114.9120026	46
1273	Golmud	GOQ	36.40060043	94.78610229	46
1274	Guanghua	LHK	32.38940048	111.6949997	46
1275	Guangyuan	GYS	32.39110184	105.7020035	46
1276	Guangzhou	CAN	23.39240074	113.2990036	46
1277	Guilin	KWL	25.21809959	110.0390015	46
1278	Guiyang	KWE	26.53849983	106.8010025	46
1279	Haikou	HAK	19.93490028	110.4589996	46
1280	Hailar	HLD	49.20500183	119.8249969	46
1281	Hainan Island	SYX	18.30290031	109.4120026	46
1282	Hami	HMI	42.84140015	93.66919708	46
1283	Hangzhou	HGH	30.22949982	120.4339981	46
1284	Hanzhong	HZG	33.06359863	107.0080032	46
1285	Harbin	HRB	45.62340164	126.25	46
1286	Hefei	HFE	31.78000069	117.2979965	46
1287	Heihe	HEK	50.17162094	127.3088837	46
1288	Hengyang	HNY	26.90530014	112.6279984	46
1289	Hohhot	HET	40.85139847	111.8239975	46
1290	Hotan	HTN	37.03850174	79.86489868	46
1291	Huangyan	HYN	28.56220055	121.4290009	46
1292	Huizhou	HUZ	23.04999924	114.5999985	46
1293	Jiamusi	JMU	46.84339905	130.4649963	46
1294	Jiayuguan	JGN	39.85689926	98.34140015	46
1295	Jilin	JIL	44.00220108	126.3960037	46
1296	Jingdezhen	JDZ	29.33860016	117.1760025	46
1297	Jinghong	JHG	21.97389984	100.7600021	46
1298	Jining	JNG	35.29277778	116.3466667	46
1299	Jinjiang City	JJN	24.79640007	118.5899963	46
1300	Jinzhou	JNZ	41.10139847	121.0619965	46
1301	Jiujiang	JIU	29.476944	115.801111	46
1302	Karamay	KRY	45.46655	84.9527	46
1303	Kashgar	KHG	39.54290009	76.01999664	46
1304	Korla	KRL	41.69779968	86.12889862	46
1305	Kunming	KMG	24.99239922	102.7440033	46
1306	Kuqa	KCA	41.7181015	82.98690033	46
1307	Lhasa	LXA	29.29780006	90.91190338	46
1308	Liangping	LIA	30.67939949	107.7860031	46
1309	Lianyungang	LYG	34.571667	118.873611	46
1310	Lijiang City	LJG	26.68000031	100.2460022	46
1311	Linyi	LYI	35.04610062	118.4120026	46
1312	Liuzhou	LZH	24.20750046	109.3909988	46
1313	Longyan	LCX	25.67469978	116.7470016	46
1314	Luoyang	LYA	34.74110031	112.3880005	46
1315	Luxi City	LUM	24.40110016	98.53170013	46
1316	Luzhou	LZO	28.85219955	105.3929977	46
1317	Mian Yang	MIG	31.42810059	104.7409973	46
1318	Mudanjiang	MDG	44.52410126	129.5690002	46
1319	Nanchang	KHN	28.86499977	115.9000015	46
1320	Nanchong	NAO	30.79545	106.1626	46
1321	Nanjing	NKG	31.74200058	118.8619995	46
1322	Nanning	NNG	22.60829926	108.1719971	46
1323	Nanyang	NNY	32.98080063	112.6149979	46
1324	Nyingchi	LZY	29.30330086	94.33529663	46
1325	Qamdo Prefecture	BPX	30.55360031	97.10829926	46
1326	Qiemo	IQM	38.1493988	85.53279877	46
1327	Qingdao	TAO	36.26610184	120.3740005	46
1328	Qingshan	XIC	27.9890995	102.1839981	46
1329	Qingyang	IQN	35.79970169	107.6029968	46
1330	Quzhou	JUZ	28.96579933	118.8990021	46
1331	Shanghai	SHA	31.19790077	121.3359985	46
1332	Shantou	SWA	23.42690086	116.762001	46
1333	Shenyang	SHE	41.63980103	123.4830017	46
1334	Shenzhen	SZX	22.63929939	113.810997	46
1335	Songpan County	JZH	32.85333333	103.6822222	46
1336	Taiyuan	TYN	37.74689865	112.6279984	46
1337	Tonghua	TNH	42.25388889	125.7033333	46
1338	Tongren	TEN	27.883333	109.308889	46
1339	Ulanhot	HLH	46.195333	122.008333	46
1340	Urumqi	URC	43.90710068	87.47419739	46
1341	Weihai	WEH	37.18709946	122.2289963	46
1342	Wenzhou	WNZ	27.91220093	120.8519974	46
1343	Wuhan	WUH	30.78380013	114.2080002	46
1344	Wuzhou	WUZ	23.45669937	111.2480011	46
1345	Xiamen	XMN	24.54400063	118.1279984	46
1346	Xian	SIA	34.37670136	109.1200027	46
1347	Xianyang	XIY	34.44710159	108.7519989	46
1348	Yan'an	ENY	36.63690186	109.5540009	46
1349	Yantai	YNT	37.40169907	121.3720016	46
1350	Yibin	YBP	28.80055556	104.545	46
1351	Yinchuan	INC	38.48189926	106.0090027	46
1352	Zhangjiajie	DYG	29.10280037	110.4430008	46
1353	Zhanjiang	ZHA	21.21439934	110.3580017	46
1354	Zhengzhou	CGO	34.5196991	113.8410034	46
1355	Zhijiang	HJJ	27.44111111	109.7	46
1356	Zhoushan	HSN	29.93420029	122.3619995	46
1357	Zhuhai	ZUH	22.00639915	113.3759995	46
1358	Zunyi	ZYI	27.5895	107.0007	46
1359	Acandí	ACD	8.51667	-77.3	47
1360	Acaricuara	ARF	0.70004	-70.23328	47
1361	Amalfi	AFI	6.91667	-75.0667	47
1362	Andes	ADN	5.66667	-75.8833	47
1363	Apartadó	APO	7.882761	-76.624692	47
1364	Apiay	API	4.07607	-73.5627	47
1365	Araracuara	ACR	-0.5833	-72.4083	47
1366	Arauca	AUC	7.06888	-70.7369	47
1367	Arauquita	ARQ	7.029334	-71.429476	47
1368	Arboletas	ARO	8.83987	-76.43403	47
1369	Armenia	AXM	4.45278	-75.7664	47
1370	Ayapel	AYA	8.29408	-75.14936	47
1371	Bahía Solano	BSC	6.20292	-77.3947	47
1372	Barranca de Upia	BAC	4.567588	-72.966577	47
1373	Barrancabermeja	EJA	7.02433	-73.8068	47
1374	Barranquilla	BAQ	10.8896	-74.7808	47
1375	Bogotá	BOG	4.70159	-74.1469	47
1376	Bucaramanga	BGA	7.1265	-73.1848	47
1377	Buenaventura	BUN	3.81963	-76.9898	47
1378	Cali	CLO	3.54322	-76.3816	47
1379	Capurgana	CPB	8.63333	-77.35	47
1380	Cartagena	CTG	10.4424	-75.513	47
1381	Cartago	CRC	4.75818	-75.9557	47
1382	Caruru	CUO	1.0136	-71.2961	47
1383	Caucasia	CAQ	7.96847	-75.1985	47
1384	Chaparral	CPL	3.717	-75.467	47
1385	Chigorodó	IGO	7.68038	-76.6865	47
1386	Cimitarra	CIM	6.367	-73.967	47
1387	Codazzi	DZI	10.02751	-73.26184	47
1388	Condoto	COG	5.08333	-76.7	47
1389	Corozal	CZU	9.33274	-75.2856	47
1390	Covenas	CVE	9.40092	-75.6913	47
1391	Cúcuta	CUC	7.92757	-72.5115	47
1392	El Bagre	EBG	7.59647	-74.8089	47
1393	El Banco	ELB	9.04554	-73.9749	47
1394	Florencia	FLA	1.58919	-75.5644	47
1395	Fundación	FDA	10.5333	-74.2	47
1396	Girardot	GIR	4.27624	-74.7967	47
1397	Guapi	GPI	2.57013	-77.8986	47
1398	Hato Corozal	HTZ	6.15	-71.75	47
1399	Ibagué	IBE	4.42161	-75.1333	47
1400	Ipiales	IPI	0.861925	-77.6718	47
1401	La Pedrera	LPD	-1.32861	-69.5797	47
1402	Leticia	LET	-4.19355	-69.9432	47
1403	Medellín	MDE	6.16454	-75.4231	47
1404	Mitú	MVP	1.25366	-70.2339	47
1405	Montería	MTR	8.82374	-75.8258	47
1406	Neiva	NVA	2.95015	-75.294	47
1407	Nuquí	NQU	5.6964	-77.2806	47
1408	Pasto	PSO	1.39625	-77.2915	47
1409	Pereira	PEI	4.81267	-75.7395	47
1410	Providencia Island	PVA	13.3569	-81.3583	47
1411	Puerto Asís	PUU	0.505228	-76.5008	47
1412	Puerto Carreño	PCR	6.18472	-67.4932	47
1413	Puerto Inírida	PDA	3.85353	-67.9062	47
1414	Puerto Leguízamo	LQM	-0.182278	-74.7708	47
1415	Puerto López	CCO	4.56417	-71.3364	47
1416	Quibdó	UIB	5.69076	-76.6412	47
1417	San Andres Island	ADZ	12.5836	-81.7112	47
1418	San José del Guaviare	SJE	2.57969	-72.6394	47
1419	Santa Marta	SMR	11.1196	-74.2306	47
1420	Tame	TME	6.45108	-71.7603	47
1421	Yaguara	AYG	1.54417	-73.9333	47
1422	Yopal	EYP	5.31911	-72.384	47
1423	Barra del Colorado	BCL	10.76869965	-83.58560181	48
1424	Buenos Aires	BAI	9.163610458	-83.32990265	48
1425	Canas	CSC	10.41399956	-85.09169769	48
1426	Carrillo	RIK	9.870510101	-85.48139954	48
1427	Coto 47	OTR	8.601559639	-82.96859741	48
1428	Drake Bay	DRK	8.71889019	-83.64170074	48
1429	Flamingo	FMG	10.41860008	-85.78269959	48
1430	Golfito	GLF	8.654009819	-83.18219757	48
1431	Guápiles	GPL	10.21720028	-83.79699707	48
1432	La Fortuna	FON	10.47799969	-84.6344986	48
1433	Liberia	LIR	10.59329987	-85.54440308	48
1434	Los Chiles	LSL	11.03530025	-84.70610046	48
1435	Nosara	NOB	9.976490021	-85.65299988	48
1436	Palmar Sur	PMZ	8.951029778	-83.46859741	48
1437	Puerto Jimenez	PJM	8.533329964	-83.30000305	48
1438	Puerto Limón	LIO	9.957960129	-83.02200317	48
1439	Punta Islita	PBP	9.856109619	-85.3707962	48
1440	Quepos	XQP	9.443160057	-84.12979889	48
1441	San José	SJO	9.993860245	-84.20880127	48
1442	Tamarindo	TNO	10.35569954	-85.85289764	48
1443	Tambor	TMU	9.738519669	-85.01380157	48
1444	Tortuguero	TTQ	10.56900024	-83.51480103	48
1445	Upala	UPL	10.89220047	-85.0161972	48
1446	Baracoa	BCA	20.36529922	-74.5062027	49
1447	Bayamo	BYM	20.39640045	-76.62139893	49
1448	Camaguey	CMW	21.42029953	-77.84750366	49
1449	Cayo Coco	CCC	22.46100044	-78.32839966	49
1450	Cayo Largo del Sur	CYO	21.61650085	-81.54599762	49
1451	Ciego de Ávila	AVI	22.02709961	-78.78959656	49
1452	Cienfuegos	CFG	22.14999962	-80.41419983	49
1453	Guantánamo	GAO	20.08530045	-75.15830231	49
1454	Guantanamo Bay	NBW	19.90649986	-75.20709991	49
1455	Havana	HAV	22.98920059	-82.40910339	49
1456	Holguin	HOG	20.78560066	-76.31510162	49
1457	La Coloma	LCL	22.33609962	-83.64189911	49
1458	Nicaro	ICR	20.68860054	-75.53150177	49
1459	Nueva Gerona	GER	21.83469963	-82.78379822	49
1460	Santa Clara	SNU	22.49220085	-79.94360352	49
1461	Santiago	SCU	19.96980095	-75.83540344	49
1462	Varadero	VRA	23.03440094	-81.43530273	49
1463	Boa Vista	BVC	16.1364994	-22.88890076	50
1464	Esparadinha	BVR	14.86430556	-24.746	50
1465	Fogo	SFL	14.88500023	-24.47999954	50
1466	Maio	MMO	15.1559	-23.21369934	50
1467	Ponta do Sol	NTO	17.20280075	-25.09059906	50
1468	Sal Island	SID	16.74139977	-22.94939995	50
1469	São Nicolau	SNE	16.58839989	-24.28470039	50
1470	São Vicente	VXE	16.83320045	-25.05529976	50
1471	near Willemstad	CUR	12.18889999	-68.95980072	51
1472	Akrotiri	AKT	34.5904007	32.98789978	53
1473	Episkopi	EPK	34.675895	32.881769	53
1474	Larnaca	LCA	34.87509918	33.62490082	53
1475	Lefkoniko	GEC	35.235241	33.732895	53
1476	Limassol	QLI	34.70713	33.022617	53
1477	Nicosia	ECN	35.15470123	33.49610138	53
1478	Paphos	PFO	34.7179985	32.4856987	53
1479	Brno	BRQ	49.15129852	16.69440079	54
1480	Holešov	GTW	49.31439972	17.56889915	54
1481	Karlovy Vary	KLV	50.20299912	12.91499996	54
1482	Mariánské Lázně	MKA	49.92279816	12.72469997	54
1483	Ostrava	OSR	49.69630051	18.11109924	54
1484	Pardubice	PED	50.01340103	15.73859978	54
1485	Prague	PRG	50.10079956	14.26000023	54
1486	Aachen	AAH	50.82305527	6.186388969	55
1487	Altenburg	AOC	50.98194504	12.50638866	55
1488	Augsburg	AGB	48.42527771	10.93166733	55
1489	Baden-Baden	FKB	48.77939987	8.080499649	55
1490	Baltrum	BMR	53.72472382	7.373332977	55
1491	Barth	BBH	54.33750153	12.69970036	55
1492	Bayreuth	BYU	49.98500061	11.64000034	55
1493	Berlin	BER	52.55970001	13.2876997	55
1494	Bielefeld	BFE	51.96472168	8.544444084	55
1495	Bitburg	BBJ	49.94527817	6.565000057	55
1496	Borkum	BMK	53.59638977	6.709167004	55
1497	Braunschweig	BWE	52.31919861	10.55609989	55
1498	Bremen	BRE	53.04750061	8.786669731	55
1499	Bremerhaven	BRV	53.50694275	8.572777748	55
1500	Brüggen	BGN	51.1996994	6.132080078	55
1501	Burbach	SGE	50.70769882	8.082969666	55
1502	Celle	ZNC	52.617596	10.062851	55
1503	Cologne	CGN	50.86589813	7.142739773	55
1504	Cottbus	CBU	51.88944244	14.53194427	55
1505	Dessau	ZSU	51.822244	12.242452	55
1506	Donaueschingen	ZQL	47.97333145	8.522221565	55
1507	Dortmund	DTM	51.5182991	7.612239838	55
1508	Dresden	DRS	51.13280106	13.76720047	55
1509	Düne	HGL	54.18527985	7.915832996	55
1510	Düsseldorf	DUS	51.28950119	6.7667799	55
1511	Emden	EME	53.39110947	7.227499962	55
1512	Erfurt	ERF	50.97980118	10.95810032	55
1513	Essen	ESS	51.40230179	6.937329769	55
1514	Finsterwalde	SEX	51.630279	13.708502	55
1515	Flensburg	FLF	54.7733345	9.378889084	55
1516	Frankfurt	FRA	50.02640152	8.543129921	55
1517	Freiburg	QFB	47.999008	7.842104	55
1518	Friedrichshafen	FDH	47.67129898	9.511489868	55
1519	Fritzlar	FRZ	51.1146	9.286	55
1520	Fürstenfeldbruck	FEL	48.20555496	11.26694393	55
1521	Geilenkirchen	GKE	50.96080017	6.04241991	55
1522	Giebelstadt	GHF	49.653473	9.945246	55
1523	Greven	FMO	52.13460159	7.684830189	55
1524	Gütersloh	GUT	51.92279816	8.306329727	55
1525	Güttin	GTI	54.3833313	13.3255558	55
1526	Hamburg	HAM	53.63040161	9.988229752	55
1527	Hannover	HAJ	52.46110153	9.685079575	55
1528	Heide	HEI	54.15333176	8.901666641	55
1529	Heidelberg	HDB	49.398752	8.672434	55
1530	Heringsdorf	HDF	53.87870026	14.15229988	55
1531	Hof	HOQ	50.28861237	11.85638905	55
1532	Ingolstadt	IGS	48.71569824	11.5340004	55
1533	Juist	JUI	53.68111038	7.055832863	55
1534	Kassel	KSF	51.40833282	9.37749958	55
1535	Kiel	KEL	54.37944412	10.14527798	55
1536	Kitzingen	KZG	49.734081	10.147378	55
1537	Krefeld	QKF	51.338761	6.585342	55
1538	Lahr	LHA	48.36930084	7.827720165	55
1539	Langeoog	LGO	53.74250031	7.497777939	55
1540	Leipzig	LEJ	51.43239975	12.24160004	55
1541	Magdeburg	ZMG	52.07361221	11.62638855	55
1542	Mainz	QMZ	49.96749878	8.147221565	55
1543	Mannheim	MHG	49.47305679	8.514166832	55
1544	Memmingen	FMM	47.98880005	10.23950005	55
1545	Mönchengladbach	MGL	51.23027802	6.504444122	55
1546	Munich	MUC	48.35380173	11.78610039	55
1547	Neubrandenburg	FNB	53.60219955	13.30599976	55
1548	Neumünster	EUM	54.07944489	9.941389084	55
1549	Norden	NOD	53.63305664	7.190278053	55
1550	Norderney	NRD	53.70694351	7.230000019	55
1551	Nordholz	FCN	53.767312	8.658202	55
1552	Nordholz-Spieka	NDZ	53.7677002	8.658499718	55
1553	Nuremberg	NUE	49.49869919	11.06690025	55
1554	Oberpfaffenhofen	OBF	48.08140183	11.28310013	55
1555	Oschersleben	FRF	52.03805542	11.20555592	55
1556	Paderborn	PAD	51.61410141	8.616319656	55
1557	Parchim	SZW	53.42699814	11.78339958	55
1558	Ramstein	RMS	49.43690109	7.600279808	55
1559	Rhine	ZPQ	52.29119873	7.387000084	55
1560	Rhineland-Palatinate	HHN	49.94869995	7.26388979	55
1561	Riesa	IES	51.311787	13.2677	55
1562	Rostock	RLG	53.91820145	12.27830029	55
1563	Saarbrücken	SCN	49.21459961	7.109509945	55
1564	Schleswig	WBG	54.45930099	9.516329765	55
1565	Spangdahlem	SPM	49.97269821	6.692500114	55
1566	Speyer	ZQC	49.317277	8.441217	55
1567	Straubing	RBM	48.90083313	12.51666737	55
1568	Stuttgart	STR	48.68989944	9.221960068	55
1569	Trier	ZQE	49.749992	6.637143	55
1570	Wangerooge	AGE	53.78277969	7.913888931	55
1571	Weeze	NRN	51.60240173	6.142169952	55
1572	Westerland	GWT	54.91320038	8.340470314	55
1573	Wilhelmshaven-Mariensiel	WVN	53.50222015	8.052222252	55
1574	Zweibrücken	ZQW	49.20940018	7.400559902	55
1575	Ali-Sabieh	AII	11.14688889	42.72	56
1576	Djibouti	JIB	11.54730034	43.15950012	56
1577	Moucha Island	MHI	11.71666718	43.20000076	56
1578	Obock	OBC	11.96700001	43.26699829	56
1579	Aalborg	AAL	57.09275891	9.849243164	57
1580	Aarhus	AAR	56.29999924	10.61900043	57
1581	Billund	BLL	55.74029922	9.151780129	57
1582	Copenhagen	CPH	55.61790085	12.65600014	57
1583	Esbjerg	EBJ	55.52590179	8.55340004	57
1584	Karup	KRP	56.29750061	9.124629974	57
1585	Læsø	BYR	57.27719879	11.00010014	57
1586	Odense	ODE	55.47669983	10.33090019	57
1587	Rønne	RNN	55.06330109	14.75959969	57
1588	Roskilde	RKE	55.58560181	12.13140011	57
1589	Sindal	CNL	57.50350189	10.22939968	57
1590	Skive	SQW	56.55020142	9.172980309	57
1591	Skjern	STA	55.99010086	8.353910446	57
1592	Sønderborg	SGD	54.96440125	9.791729927	57
1593	Thisted	TED	57.06880188	8.705220223	57
1594	Vamdrup	VDP	9.222027779	-65.99358368	57
1595	Vojens	SKS	55.2256012	9.263930321	57
1596	Canefield	DCF	15.33670044	-61.39220047	58
1597	Barahona	BRX	18.25149918	-71.12039948	59
1598	Constanza	COZ	18.90749931	-70.72190094	59
1599	El Catey	AZS	19.2670002	-69.74199677	59
1600	La Romana	LRM	18.45070076	-68.91179657	59
1601	Pedernales	CBJ	17.92900085	-71.64479828	59
1602	Punta Cana	PUJ	18.56739998	-68.36340332	59
1603	Samaná	EPS	19.32141504	-69.49591219	59
1604	San Felipe de Puerto Plata	POP	19.75790024	-70.56999969	59
1605	Santiago	STI	19.40609932	-70.60469818	59
1606	Santo Domingo	SDQ	18.42970085	-69.66889954	59
1607	Adrar	AZR	27.83760071	-0.186414003	60
1608	Algiers	ALG	36.69100189	3.215409994	60
1609	Annaba	AAE	36.82220078	7.809169769	60
1610	Batna	BLJ	35.7521019	6.308589935	60
1611	Béchar	CBH	31.64570045	-2.269860029	60
1612	Bejaia	BJA	36.7120018	5.069920063	60
1613	Biskra	BSK	34.79330063	5.738230228	60
1614	Blida	QLD	36.50360107	2.814169884	60
1615	Bordj Badji Mokhtar	BMW	21.375	0.923888981	60
1616	Bou Saada	BUJ	35.33250046	4.206389904	60
1617	Boufarik	QFD	36.54579926	2.876110077	60
1618	Constantine	CZL	36.27600098	6.620389938	60
1619	Djanet	DJG	24.2928009	9.452440262	60
1620	El Golea	ELG	30.57130051	2.859590054	60
1621	El Oued	ELU	33.51139832	6.776790142	60
1622	Gara Djebilet	GBB	40.82666667	47.7125	60
1623	Ghardaia	GHA	32.38410187	3.79411006	60
1624	Ghriss	MUW	35.20769882	0.147141993	60
1625	Hassi Messaoud	HME	31.67300034	6.140439987	60
1626	Hassi R'Mel	HRM	32.93040085	3.311539888	60
1627	In Amenas	IAM	28.05150032	9.642910004	60
1628	In Guezzam	INF	19.56699944	5.75	60
1629	In Salah	INZ	27.25099945	2.512020111	60
1630	Jijel	GJL	36.79510117	5.87361002	60
1631	Laghouat	LOO	33.76440048	2.928339958	60
1632	Oran	ORN	35.62390137	-0.621182978	60
1633	Relizane	QZN	35.75220108	0.626272023	60
1634	Tabas	TCX	33.6678009	56.8927002	60
1635	Tamanrasset	TMR	22.81150055	5.451079845	60
1636	Ambato	ATF	-1.212069988	-78.57460022	61
1637	Bahía de Caráquez	BHA	-0.608111024	-80.40270233	61
1638	Baltra Island	GPS	-0.453758001	-90.26589966	61
1639	Coca	OCC	-0.462886006	-76.98680115	61
1640	Cuenca	CUE	-2.8894701	-78.98439789	61
1641	Esmeraldas	ESM	0.978519023	-79.62660217	61
1642	Jipijapa	JIP	-1	-80.66666412	61
1643	Loja	LOH	-3.995889902	-79.37190247	61
1644	Macas	XMS	-2.299170017	-78.1207962	61
1645	Nueva Loja	LGQ	0.093056001	-76.86750031	61
1646	Quito	UIO	-0.129166667	-78.3575	61
1647	Salinas	SNC	-2.20498991	-80.98889923	61
1648	San Cristóbal Island	SCY	-0.91020602	-89.61740112	61
1649	Santiago de Guayaquil	GYE	-2.15741992	-79.88359833	61
1650	Shell Mera	PTZ	-1.505239964	-78.06269836	61
1651	Tulcán	TUA	0.809505999	-77.70809937	61
1652	Kärdla	KDL	58.99079895	22.83069992	62
1653	Kuressaare	URE	58.22990036	22.5095005	62
1654	Pärnu	EPU	58.41899872	24.4727993	62
1655	Tallinn	TLL	59.41329956	24.83279991	62
1656	Tartu	TAY	58.30749893	26.69039917	62
1657	Abu Rudeis	AUE	50.58733	12.699016	63
1658	Abu Simbel	ABS	22.37599945	31.61170006	63
1659	Alexandria	ALY	31.18390083	29.94890022	63
1660	Assiut	ATZ	27.04649925	31.01199913	63
1661	Aswan	ASW	23.96439934	32.81999969	63
1662	Cairo	CAI	30.12190056	31.40559959	63
1663	Dakhla Oasis	DAK	25.41160011	29.00309944	63
1664	El Arish	AAC	31.07329941	33.83580017	63
1665	El Minya	EMY	28.250161	29.974053	63
1666	El Tor	ELT	28.20899963	33.64550018	63
1667	Hurghada	HRG	27.17830086	33.79940033	63
1668	Luxor	LXR	25.67099953	32.70660019	63
1669	Marsa Alam	RMF	25.5571003	34.58369827	63
1670	Sharm el-Sheikh	SSH	27.97730064	34.39500046	63
1671	Sharq Al-Owainat	GSQ	22.58569908	28.71660042	63
1672	St. Catherine	SKV	28.68530083	34.0625	63
1673	Taba	TCP	29.58779907	34.77809906	63
1674	Dakhla	VIL	23.71829987	-15.93200016	64
1675	Asmara	ASM	15.29189968	38.91070175	65
1676	Assab	ASA	13.07180023	42.64500046	65
1677	Alicante	ALC	38.28219986	-0.558156014	66
1678	Almería	LEI	36.84389877	-2.370100021	66
1679	Arrecife	ACE	28.94549942	-13.60519981	66
1680	Badajoz	BJZ	38.8913002	-6.821330071	66
1681	Barcelona	BCN	41.29710007	2.078459978	66
1682	Bilbao	BIO	43.30110168	-2.910609961	66
1683	Burgos	RGS	42.35760117	-3.620759964	66
1684	Ceuta	JCU	35.889387	-5.321346	66
1685	Ciudad Real	CQM	38.98483	-3.927378	66
1686	Córdoba	OBD	37.888175	-4.779383	66
1687	Girona	GRO	41.90100098	2.760550022	66
1688	Granada	GRX	37.18870163	-3.777359963	66
1689	Huesca	HSK	42.081147	-0.322386	66
1690	Ibiza	IBZ	38.8728981	1.37311995	66
1691	Jerez de la Frontera	XRY	36.74459839	-6.060110092	66
1692	La Coruña	LCG	43.30210114	-8.377260208	66
1693	La Palma	SPC	39.569601	2.65016	66
1694	Las Palmas	LPA	27.93190002	-15.38659954	66
1695	León	LEN	42.5890007	-5.655560017	66
1696	Madrid	MAD	40.4936	-3.56676	66
1697	Málaga	AGP	36.67490005	-4.499110222	66
1698	Melilla	MLN	35.27980042	-2.956259966	66
1699	Menorca	MAH	39.86259842	4.218649864	66
1700	Murcia	MJV	37.77500153	-0.812389016	66
1701	Oviedo	OVD	43.56359863	-6.034619808	66
1702	Palma de Mallorca	PMI	39.55170059	2.738810062	66
1703	Pamplona	PNA	42.77000046	-1.646329999	66
1704	Puerto del Rosario	FUE	28.45269966	-13.86380005	66
1705	Reus	REU	41.1473999	1.167170048	66
1706	Rota	ZXA	36.623687	-6.360144	66
1707	Salamanca	SLM	40.95209885	-5.501989842	66
1708	San Sebastián	EAS	43.35649872	-1.790609956	66
1709	Santander	SDR	43.42710114	-3.820009947	66
1710	Santiago de Compostela	SCQ	42.89630127	-8.415140152	66
1711	Seo de Urgel	LEU	42.33860016	1.409170032	66
1712	Seville	SVQ	37.41799927	-5.893109798	66
1713	Tenerife	TFS	28.04450035	-16.57250023	66
1714	Torrejón de Ardoz	TOJ	40.49670029	-3.445869923	66
1715	Valencia	VLC	39.48929977	-0.481624991	66
1716	Valladolid	VLL	41.70610046	-4.851940155	66
1717	Vigo	VGO	42.23180008	-8.62677002	66
1718	Vitoria-Gasteiz	VIT	42.88280106	-2.7244699	66
1719	Zaragoza	ZAZ	41.66619873	-1.04155004	66
1720	Addis Ababa	ADD	8.977890015	38.79930115	67
1721	Arba Minch	AMH	6.039390087	37.59049988	67
1722	Asella	ALK	7.962128	39.128351	67
1723	Asosa	ASO	10.01850033	34.5862999	67
1724	Awasa	AWA	7.066999912	38.5	67
1725	Axum	AXU	14.14680004	38.77280045	67
1726	Bahar Dar	BJR	11.60809994	37.32160187	67
1727	Beica	BEI	9.386389732	34.52190018	67
1728	Debre Marcos	DBM	10.35000038	37.71699905	67
1729	Debre Tabor	DBT	11.96700001	38	67
1730	Dembidolo	DEM	8.553999901	34.85800171	67
1731	Dessie	DSE	11.08250046	39.71139908	67
1732	Dire Dawa	DIR	9.624699593	41.85419846	67
1733	Fincha	FNH	9.583000183	37.34999847	67
1734	Gambela	GMB	8.128760338	34.56309891	67
1735	Ghinnir	GNN	7.150000095	40.71699905	67
1736	Goba	GOB	7.017000198	40	67
1737	Gode	GDE	5.935130119	43.57860184	67
1738	Gondar	GDQ	12.51990032	37.43399811	67
1739	Gore	GOR	8.1614	35.5529	67
1740	Humera	HUE	14.25	36.58300018	67
1741	Jijiga	JIJ	9.360474	42.788809	67
1742	Jimma	JIM	7.666090012	36.8166008	67
1743	Jinka	BCO	5.782869816	36.56200027	67
1744	Kabre Dare	ABK	6.734000206	44.25299835	67
1745	Kelafo	LFO	5.657000065	44.34999847	67
1746	Lalibela	LLI	11.97500038	38.97999954	67
1747	Mekelle	MQX	13.4673996	39.53350067	67
1748	Shilabo	HIL	6.077891	44.763341	67
1749	Enontekiö	ENF	68.36260223	23.42429924	69
1750	Helsinki	HEL	60.31719971	24.96330071	69
1751	Hyvinkää	HYV	60.65439987	24.8810997	69
1752	Ivalo	IVL	68.6072998	27.40530014	69
1753	Joensuu	JOE	62.66289902	29.60750008	69
1754	Joroinen	VRK	62.17110062	27.86860085	69
1755	Jyväskylä	JYV	62.3995018	25.67830086	69
1756	Kajaani	KAJ	64.28549957	27.69239998	69
1757	Kauhajoki	KHJ	62.46250153	22.39310074	69
1758	Kauhava	KAU	63.1271019	23.05139923	69
1759	Kitee	KTQ	62.16609955	30.07360077	69
1760	Kittilä	KTT	67.7009964	24.84679985	69
1761	Kokkola	KOK	63.72119904	23.14310074	69
1762	Kuopio	KUO	63.00709915	27.79780006	69
1763	Kuorevesi	KEV	61.85599899	24.78660011	69
1764	Kuusamo	KAO	65.98760223	29.23940086	69
1765	Lappeenranta	LPP	61.04460144	28.14439964	69
